"","review_count","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.OutdoorSeating","attributes.Caters","attributes.WiFi","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual","Mon","Tue","Wed","Thu","Fri","Sat","Sun","Pos_Rev_rate","id"
"298",85,2,"casual","True","True","loud","True","False","True","2","True","True","True","True","False","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",13,13,13,13,13,13,13,0.435294117647059,"_DpnhekFOZDPNBDekWpx4A"
"299",56,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.839285714285714,"SpCVf25ya5jsHItdkpBpUg"
"300",25,2.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Verona","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",24,10,10,10,11,11,11,0.68,"26xlI9YejBcGnn7BH4-40Q"
"301",43,4.5,"casual","True","True","average","True","True","False","2","True","True","False","True","True","free","McFarland","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",5.5,5.5,5.5,5.5,5.5,5.5,6,1.02325581395349,"ix-CkoFcqTX7hi62ZqGXJQ"
"302",5,3.5,"casual","True","True","average","False","False","True","2","True","True","False","False","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.6,"FozlTz6_fvzPd3ea6JG5tQ"
"303",117,4,"casual","True","True","average","True","True","True","2","True","True","True","False","True","no","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,5,5,5,5,5,5,0.914529914529915,"utC9M5BetVY6GECRyZeLEw"
"304",74,3,"casual","True","True","quiet","True","False","True","2","True","True","True","False","False","free","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",10,10,10,10,11,11,10,0.662162162162162,"bLh4ysq5RsbzCNSjqHhwyw"
"305",478,4.5,"casual","False","True","average","False","True","True","3","False","True","False","True","True","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",8.5,8.5,8.5,8.5,9,8,4.5,0.914225941422594,"sXYkjcuGhtaYP8yeQPaHgA"
"306",16,3.5,"casual","True","True","quiet","True","False","True","1","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,4.5,4.5,11.3210930442638,0.8125,"AsxJ2eqJ82F4BTx7q0lmrQ"
"307",212,4,"dressy","False","True","average","False","True","True","3","False","True","False","True","True","free","Madison","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True","True","False",13.7625524769102,4,4,5,6,6,4,0.905660377358491,"1a3Pkkwb7yB_vmxgKwmqXw"
"308",44,2.5,"casual","True","True","average","True","False","True","2","True","True","True","True","False","free","Madison","False","False","False","True","False","True","False","True","True","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,15,15,15,0.568181818181818,"Nn5gon8s64jVOZA-2ZkLcA"
"309",64,3.5,"casual","True","True","average","True","True","True","2","True","True","True","True","False","free","Middleton","False","False","False","True","False","True","False","True","True","False","False","False","None","False","False","None","None","False","False","True",12,12,12,12,12,13,12,0.71875,"EvsbXberGLbwGGVWb-n2-w"
"310",120,4.5,"casual","True","True","average","False","False","False","2","True","True","False","False","False","free","Madison","False","True","False","False","False","True","None","None","True","True","True","False","False","False","False","False","False","False","True","True",24,8,8,9,14,15.5,5,0.925,"3o4DskK2ooIekswJWiOuAg"
"311",17,3.5,"casual","True","True","average","False","False","True","1","True","True","False","False","False","free","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",15.5,15.5,15.5,15.5,15.5,15.5,17.5,0.705882352941177,"UAGZsl9ul16iDHmFNDLj4A"
"312",291,4,"casual","True","True","average","False","False","True","2","False","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13,13,13,13,15.5,15.5,11,0.810996563573883,"RMEzxhYfpnEsWlfozit_xw"
"313",217,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Sun Prairie","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11,11,12,0.824884792626728,"_dcX-gXs3VxTBmURWdnTOw"
"314",63,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Sun Prairie","False","False","False","None","False","False","False","False","False","False","False","None","False","False","False","False","None","False","None","True",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.746031746031746,"fjRVqTl82Sql3GarA_QzIg"
"315",28,4.5,"casual","True","True","average","True","False","True","2","True","True","True","True","False","free","Madison","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",24,6.5,5,9,9,13,11,0.892857142857143,"kq5eyQIzH4S36TqA2eKiWA"
"316",48,3.5,"casual","True","True","average","True","False","True","2","True","True","False","False","False","free","Middleton","None","False","None","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",10,11,11,11,11,11,10,0.770833333333333,"M3m-PRGdvrj0DJ_J_XByOQ"
"317",8,4,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","False","True","False","True","False","False","False","False","False","False","False","False","False","None","False","None","False","False","None","True",5,5,5,5,5,5,4,1,"MSrcYJoM9cNLS9-wfTZX3w"
"318",43,4,"casual","True","True","average","True","False","True","1","True","True","True","True","False","free","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",24,11,11,13,15,15,11,0.930232558139535,"D-S-jam-C7c3YKp2dO-bag"
"319",17,4,"casual","True","True","average","True","True","True","2","True","True","False","False","False","free","Madison","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",8,8,8,8,9,9,8,0.823529411764706,"SVePVlaBdJM6Vm8tyLphOg"
"320",145,3.5,"casual","True","True","loud","False","False","True","2","True","True","True","True","False","free","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","True",13.7625524769102,10,10,10,10.5,16.5,5,0.806896551724138,"Fr3Dz0_fOSGBroXEUF9BiA"
"321",11,4,"casual","True","True","average","True","True","True","2","True","True","False","False","True","paid","Madison","True","True","False","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",17.5,17.5,17.5,17.5,19.5,19,16,0.909090909090909,"jRaFF30eNwAGD4mLP-wNcw"
"322",35,4,"casual","True","True","average","True","True","True","1","True","True","False","False","True","free","Monona","False","False","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","True",9,9,9,9,15,9,9,0.914285714285714,"zZFf54UIKSTyAcszJ0Avhw"
"323",214,3.5,"casual","True","True","loud","True","True","True","2","False","True","False","True","False","free","Madison","False","False","False","True","False","False","True","False","None","False","False","None","False","False","False","False","False","False","False","True",13.7625524769102,7,7,9,11.5,11.5,7,0.714953271028037,"zjwdU1OdlbKTGjm-IfD4TQ"
"324",99,4,"casual","True","True","average","True","False","True","1","True","False","True","False","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,12,12,11.3210930442638,0.898989898989899,"AcW_Km7jkGBr4rJdIrIP4w"
"325",29,3.5,"casual","True","False","loud","False","False","True","1","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",20,20,20,20,20,20,14,0.793103448275862,"o_nzVUVvwBYl3itDdzMddw"
"326",149,3.5,"casual","True","True","loud","True","True","True","2","True","False","False","False","False","no","Madison","False","None","False","True","False","False","False","False","True","False","False","False","False","False","True","False","False","False","False","True",4,4,5,5,5.5,5,11.3210930442638,0.812080536912752,"tyo6QzKpnUVTjXoq91FBuQ"
"327",213,3,"casual","True","True","average","True","True","True","2","True","True","True","True","False","no","Madison","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",10,10,10,10,11,11,10,0.732394366197183,"fdX_eu-dCaKsDaK_itNIzQ"
"328",20,4,"casual","True","True","average","True","True","True","1","True","True","False","True","True","free","Sun Prairie","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",16,16,16,10,16.5,16.5,16,0.95,"uXZ4Of7CV77SmKIjya3y_A"
"329",97,2.5,"casual","True","True","very_loud","True","False","True","2","True","True","False","True","False","free","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",24,24,24,24,24,24,24,0.587628865979381,"yFKNTMyCQZ92M91A_yavhw"
"330",38,3.5,"casual","True","True","average","True","False","True","1","True","False","False","True","False","no","Madison","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.894736842105263,"s44Pr0mXmAtxiRqz_m9CPA"
"331",245,4.5,"casual","True","True","average","False","False","True","2","True","True","False","False","False","no","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False",5,5,5,5,6,6,4,0.963265306122449,"ZliwQrjUnAosBLM8W_bsGQ"
"332",230,4,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",24,4,4,4,5,5,11.3210930442638,0.9,"NiBzh0kHusvH5rdnpm7yVw"
"333",4,3.5,"casual","True","True","average","True","False","True","1","True","False","False","True","False","free","Waunakee","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",14,14,14,14,14,14,14,0.75,"Vx07da9O-Ur6W9rEcXqiZg"
"334",276,4,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Mount Horeb","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",24,10,10,10,11,11,9,0.833333333333333,"lTKfkTHuD0qRt6OaocI-pg"
"335",110,4,"casual","True","True","average","True","True","True","1","True","True","False","False","True","free","Madison","False","False","False","False","False","None","None","True","True","False","None","False","None","False","None","False","None","False","False","True",24,10,10,10,11,11,10,0.9,"OlA7h9oOttqTALudvEUzTg"
"336",76,4,"casual","True","True","average","False","False","True","1","True","True","False","False","False","no","Madison","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False","False","False",16,16,16,16,17.5,17.5,17,0.723684210526316,"yLH9mFFwOlzFB_fYKpSyLw"
"337",7,3,"casual","True","True","average","True","False","True","2","True","False","False","False","False","free","Monona","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",9,9,9,9,9,13,13,0.857142857142857,"FKhIxVuya0K5ounYgcGAHw"
"338",91,3,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Sun Prairie","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,12,12,13,12,0.681318681318681,"nnZU8CDlcDN8DBQ8KSqtmQ"
"339",126,4.5,"casual","True","True","average","True","False","False","1","False","True","False","True","True","free","Madison","False","True","False","True","False","False","False","True","False","True","True","False","True","False","False","True","False","False","False","True",13.5,13.5,13.5,13.5,13.5,12.5,12.5,0.976190476190476,"k76zkFY6PbIW4T_Riq15pQ"
"340",78,2.5,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11.5,11.5,10,0.576923076923077,"6keyv1LcbzdD8MCrRaA0nQ"
"341",194,3.5,"casual","True","True","average","True","True","True","2","True","True","True","False","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11.5,11.5,11,0.778350515463918,"keQlXWfz2K7GukqaReVyow"
"342",13,4.5,"casual","True","True","quiet","False","False","True","2","True","True","False","False","False","free","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",11,11,11,11,11,14,13,0.846153846153846,"zEGAtxktaC-r5IvvZVgjoA"
"343",16,4,"casual","True","True","average","True","True","True","2","True","True","False","False","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",6.5,6.5,6.5,6.5,6.5,6.5,6.5,0.875,"eFtIIoXVjD8lq4AHVvwO5w"
"344",44,4,"casual","False","False","average","False","False","True","1","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True",10.5,10.5,10.5,10.5,12.5,10.5,8.5,0.795454545454545,"A5tvf0CSH-QUnpyMI4m5ww"
"345",73,4,"casual","True","True","average","False","False","True","2","False","True","False","False","False","free","Madison","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,5,11,11,13,13,11.3210930442638,0.726027397260274,"H5PIiiIM92cyOCcLpOKm4A"
"346",34,4,"casual","False","True","average","False","True","True","3","True","True","False","False","True","free","Mount Horeb","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False",13.7625524769102,5,5,5,5,5,11.3210930442638,0.911764705882353,"M25NgFDHrozQn4MhIsEpRw"
"347",35,4,"casual","True","True","average","True","True","True","2","True","True","False","False","True","free","Madison","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",24,6,6,6,8,13,10,0.885714285714286,"ADIfcDp9OoIWPoqKFatQHg"
"348",241,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Middleton","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",12,12,12,12,13,15,14,0.850622406639004,"pP2t4yG5W_3x_r3ee9h-kQ"
"349",11,4,"casual","True","True","loud","False","False","True","1","True","True","False","True","False","free","Waunakee","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.727272727272727,"tnztWDwI0AOzo1Y9T4daSw"
"350",34,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","no","Stoughton","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",19,19,19,19,19.5,19.5,19,0.852941176470588,"jZAmylAK98iMzlXUE6T06g"
"351",26,3,"casual","True","True","very_loud","True","True","True","2","True","True","False","False","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",7,6,6,6,6,19.5,6,0.615384615384615,"uVOhX356wvmqU5wrj0YoPQ"
"352",3,4,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Mount Horeb","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.666666666666667,"sdA9obmPUDtyrqyoO5XBlw"
"353",28,3.5,"casual","True","True","average","True","True","True","2","True","False","False","True","False","free","Cross Plains","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,16,16,11.3210930442638,0.892857142857143,"VYpXvGPkx2k0lZlGry3HQw"
"354",3,3.5,"casual","True","True","average","False","False","True","1","True","True","False","True","False","free","Cross Plains","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15,17,9,1,"Rwi2WrlF69zZ0eReTXF4jA"
"355",565,4,"casual","True","True","average","True","False","True","2","False","True","True","True","True","no","Madison","False","True","False","True","False","None","False","True","None","True","True","False","False","False","False","False","False","False","True","True",14,14,14,14,15,14.5,13.5,0.869026548672566,"i60v66vwf1A13YqcIqGD_A"
"356",34,3,"casual","True","True","average","True","False","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True",13,13,13,13,13,14,15,0.647058823529412,"xOx-N9G7AteZTnZfVFfNHA"
"357",30,2.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",3,3,3,3,4,4,2,0.533333333333333,"kdcWMN5jABsIKWMgahpwjw"
"358",10,3,"casual","True","True","very_loud","True","False","True","2","True","True","False","True","False","free","Sun Prairie","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,16,14,7,0.6,"bkFKBhHoMePeiiVloZWrtA"
"359",116,4.5,"casual","True","True","average","True","False","True","2","True","True","True","False","False","free","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",15,11,15,15,15.5,15.5,11,0.870689655172414,"5uMfIYovqfgk41abdfFegw"
"360",116,3,"casual","False","True","quiet","False","True","True","3","True","True","False","True","False","free","Madison","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",4.5,4.5,4.5,4.5,4.5,4.5,4.5,0.698275862068966,"XFuNeVTGWZ-UOYO58NNmKg"
"361",82,4,"casual","True","True","average","True","False","True","1","True","True","True","False","False","no","Madison","True","False","False","True","False","False","False","True","True","None","None","False","False","False","True","False","False","False","False","True",14,14,14,14.5,14.5,14.5,11.3210930442638,0.865853658536585,"B0KLBjiTkR4gz-fYDYv13A"
"362",21,4,"casual","True","True","average","True","False","True","2","True","True","False","True","True","free","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",10.5,10.5,10.5,10.5,11,11,11,0.952380952380952,"Y3X_ZF14bfSM7Rjc0tZ1Ug"
"363",17,4,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",24,24,24,24,24,24,24,0.941176470588235,"s-2MJj4o8SGOKGcNjmfx6g"
"364",88,4,"casual","True","True","average","True","False","True","3","True","True","False","False","False","free","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",24,8.5,8.5,8.5,12,11,5,0.852272727272727,"5SvxGnwZ-rzJ8eB9eoUEMQ"
"365",18,2.5,"casual","True","True","very_loud","True","False","True","2","True","True","False","False","False","no","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","False","False",13.7625524769102,7,4.5,7.5,5.5,5.5,11.3210930442638,0.444444444444444,"lUzX5Prr8TfXeWRt94POBg"
"366",50,2.5,"casual","True","True","average","True","False","True","2","True","True","True","False","False","free","Monona","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,12,12,11,0.62,"Cpsx6c52u6AoeP-8ezH9OQ"
"367",75,4.5,"casual","True","True","average","True","True","True","2","True","True","False","False","True","no","McFarland","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11,11,11,0.946666666666667,"aYE-oZFvSOHsyAtcpf0frQ"
"368",53,3,"casual","True","True","average","True","True","True","2","True","True","False","True","False","no","Sun Prairie","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.754716981132076,"gsCOklDm1pbx3Tzo3W-mtw"
"369",12,4,"casual","True","True","average","False","False","True","1","True","False","False","False","False","free","Middleton","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13,15,15,15,15.5,15.5,11,1,"ZKqbygpsDNOacLvoK2T2tQ"
"370",67,2.5,"casual","True","True","average","True","False","True","2","True","True","True","True","False","free","Fitchburg","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",12,12,12,13,13,13,12,0.447761194029851,"8Wm2NMAoukBC2wQR49E4ng"
"371",35,4,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","None","None","None","True","None","None","None","None","None","None","True","None","True","None","None",11,11,11,11,11.5,11.5,6,0.885714285714286,"MlzJl0-4T3piah_ZNnqNYA"
"372",54,2.5,"casual","True","True","quiet","False","True","True","2","True","True","False","True","False","free","Madison","True","True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False",5,5,5,5,6,6,5,0.703703703703704,"fH-udnxBjJ0ldqMeaMAoSw"
"373",92,2.5,"casual","True","True","quiet","True","True","True","2","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",24,24,24,24,24,24,24,0.445652173913043,"AI-LZ6BgPgChSpRGoVJW2w"
"374",151,3.5,"casual","True","True","average","True","True","True","2","True","True","True","True","False","free","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",4.5,4.5,4.5,4.5,5.5,5.5,5,0.794701986754967,"ZrHU8ZzwZQjTRpB1K_8JTQ"
"375",39,3,"casual","True","True","average","True","False","True","2","True","False","True","False","True","free","Monona","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",24,5.5,5.5,5.5,5.5,5.5,11.3210930442638,0.769230769230769,"OTDogJk9hVcM0oT_ia_09g"
"376",73,4,"casual","True","True","average","True","False","True","2","True","True","False","False","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",24,24,24,24,24,24,24,0.931506849315068,"vyMHDAU2ZW0n2AhxKZtT3Q"
"377",225,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",11,11,11,11,12,12,11,0.808888888888889,"6okGKL2PA7kkc-GjZzNHnA"
"378",25,4,"casual","True","True","average","True","False","True","2","False","True","False","True","True","free","Sun Prairie","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",13.7625524769102,5,5.5,6,7,10,8,0.92,"qx86V_sWp4mzQiEAbAnfPw"
"379",24,4,"casual","True","False","quiet","True","False","True","1","True","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",10,10,10,10,10.5,10.5,14,0.791666666666667,"dc2FMCtPFgWUDXRmR7vcwg"
"380",237,4,"casual","True","True","average","True","True","True","2","False","True","True","True","True","free","Madison","False","False","False","True","False","False","False","True","True","True","False","False","False","False","False","False","True","False","False","True",10,10,10,10,11,13,12,0.890295358649789,"wNdTKpis6nxehbaZP0XwJg"
"381",176,3,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Madison","True","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",24,11,11,11,12,13,11,0.647727272727273,"UidScb9HFDSD3NBw8MLuGw"
"382",34,3.5,"casual","True","True","average","False","True","True","2","True","True","None","False","False","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","True","False","True","False",6,6,6,6,6,6,3,0.764705882352941,"70xPPH9jN7TI9etfueFetA"
"383",70,4,"casual","True","True","average","True","False","True","2","True","True","False","False","True","free","Oregon","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False",13.7625524769102,6,6,6,8,8,11.3210930442638,0.857142857142857,"oyjibcwohyExYYp8lMJ7eA"
"384",19,4,"casual","True","False","average","False","False","True","1","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15.5,13.5,15,0.842105263157895,"w53wITixOgDFWld-X1mMng"
"385",115,4,"casual","True","False","average","False","False","True","2","True","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","True","False","False","None","None","False","False","True",15,15,15,15,15,17,17,0.895652173913044,"eYE7zd30ltLAS1V3ssdtrQ"
"386",41,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,22.5,22.5,22.5,22.5,22.5,11.3210930442638,0.780487804878049,"NoxzrJbWS4xD9ft0ygD3JA"
"387",11,3,"casual","True","True","loud","True","False","True","3","True","True","False","False","False","free","Middleton","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",7,7,7,7,7.5,7.5,7,0.727272727272727,"EuxIIDjnpJ6An9ufJwtdeQ"
"388",51,3,"casual","True","True","loud","True","False","True","2","True","True","False","True","False","free","Madison","False","False","False","True","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False",24,15,15,15,15.5,15.5,15,0.666666666666667,"1PUPTbQRums97s6yfTnA5A"
"389",143,3.5,"casual","True","True","loud","True","True","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","True","False","False","False",24,13,13,15,15.5,15.5,11,0.902097902097902,"DEF77d-_S0UT2OI-njM5fQ"
"390",86,4.5,"casual","False","True","average","True","False","True","2","False","True","False","True","False","free","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","None","None","False","False","False","True",24,8,8,8,10.5,6,5,0.872093023255814,"wlZceADqZ0m9Zw5qM4y3qw"
"391",33,4,"casual","True","True","average","True","False","True","1","True","True","False","True","False","free","Mount Horeb","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.909090909090909,"xIYTia1c4IUFxIQlBItasA"
"392",32,3,"casual","True","True","average","True","True","True","2","True","True","False","False","False","free","Madison","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",6,6,6,6,6,6,6,0.71875,"9Hn3FW37916i3ED7sLZCQg"
"393",61,3.5,"casual","True","True","average","True","False","True","2","True","False","False","True","False","no","Madison","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",10.5,10.5,10.5,10.5,11.5,11.5,10.5,0.836065573770492,"svPjZWp4Pa32fwI2gNlxJg"
"394",524,4,"casual","True","True","average","False","False","True","2","False","True","False","False","False","no","Madison","False","True","False","False","False","False","None","None","True","False","False","False","True","False","False","False","False","False","False","True",13.5,13.5,13.5,13.5,13.5,13.5,13.5,0.730916030534351,"NYf9TKBKPpa1wkA_uwIlfg"
"395",48,3.5,"casual","True","True","average","True","True","True","2","True","True","False","False","True","free","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",24,11,11,11,12,12,5,0.791666666666667,"lGI_Tncy-_65VbGwYWWoYA"
