"","user_id","business_id","text","date","compliment_count","name","review_count","is.open","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.Alcohol","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.ByAppointmentOnly","attributes.OutdoorSeating","attributes.Caters","attributes.WheelchairAccessible","attributes.WiFi","attributes.BYOB","attributes.Corkage","attributes.RestaurantsTableService","attributes.BusinessAcceptsBitcoin","attributes.HappyHour","attributes.DogsAllowed","attributes.CoatCheck","attributes.Music","attributes.BestNights","attributes.BYOBCorkage","attributes.DriveThru","attributes.GoodForDancing","attributes.Smoking","attributes.AgesAllowed","attributes.DietaryRestrictions","attributes.RestaurantsCounterService","attributes.Open24Hours","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","categories","state","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual"
"3958","acsbJd7Woyq1LZ0ciYpDQg","L772e6l2Yd0DJEyCBxBNng","no fish on a friday. other than that one of the better madison bars :)","2017-04-24 18:41:52",0,"State Street Brats",208,1,3,"'casual'","True","True","u'very_loud'","False","False","True","1","True","u'full_bar'","True","True",NA,"True","True","True","u'free'",NA,NA,"False","False","True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"False","u'outdoor'",NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","Sports Bars, American (Traditional), Bars, Nightlife, Restaurants","WI","Madison","True","True","False","False","False","False","True","False","False","False","False","None","False","False","None","False","False","False","False","True"
"3959","sHiMTEnfVII7izpxZFLnqw","5P73h8f_5q-00YIIkUX4WA","great service and food!","2017-03-05 15:26:58",0,"Bonefish Grill",174,1,3.5,"u'casual'","True","True","'average'","False","True","True","2","True","u'full_bar'","True","False",NA,"True","False","True","'no'",NA,NA,"True",NA,"True","False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","10:0-21:30","Seafood, Restaurants, American (New), Wine Bars, Cocktail Bars, Bars, Nightlife","WI","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True"
"3960","LmMLkNsCq9HL0IqALtuhJg","lTKfkTHuD0qRt6OaocI-pg","get the root beer and go in the back.","2014-07-25 16:57:19",0,"The Grumpy Troll",276,1,4,"'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False","False","True","False","True","u'free'",NA,NA,"True","False","True","False",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-20:0","American (Traditional), Pizza, Restaurants, Breweries, Sandwiches, Brewpubs, Desserts, Food, Burgers","WI","Mount Horeb","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3961","9YJZhvvSKmsBEI4Vca_vsw","HXkuFF_Rtg2g9rwcBdpB-g","presentation of food nice. ambience. nice. service. shit.","2016-05-29 17:37:42",0,"The Icon",164,1,3,"u'casual'","True","True","u'average'","False","True","True","2","True","u'full_bar'","True","True",NA,"True","True",NA,"u'free'",NA,NA,NA,"False","True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-2:30","17:0-2:30","10:0-2:30","15:0-22:0","Restaurants, Tapas Bars, Wine Bars, Bars, Nightlife","WI","Madison","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
"3962","qWCDNbd8NH91X8FpklrRAw","tORH_LDga3t1bbuluhuxiQ","old fashioneds are good","2012-02-10 03:31:29",0,"Smoky's Club",81,1,3,"'casual'","False","True","u'average'","False","True","True","3","True","u'full_bar'","True","False",NA,"False",NA,NA,"u'no'",NA,"False","True",NA,NA,NA,NA,NA,NA,"'yes_free'",NA,NA,NA,NA,NA,NA,NA,"17:0-21:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-21:30","17:0-21:30",NA,"Event Planning & Services, Nightlife, Bars, Pubs, Venues & Event Spaces, Seafood, Restaurants, Steakhouses, Diners","WI","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"3963","pQMGLCvAHAvyySDBCXR5OA","wlZceADqZ0m9Zw5qM4y3qw","great beer list, especially belgians, and a less pretentious than other places that carry good beer.  awesome live music on mondays.","2010-11-02 01:35:05",0,"The Malt House",86,1,4.5,NA,"False","True","u'average'",NA,"False","True","2","False","u'full_bar'","True","False","False","True","False","True","u'free'",NA,NA,NA,"False","True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,"u'outdoor'",NA,NA,NA,NA,"0:0-0:0","16:0-0:0","16:0-0:0","16:0-0:0","16:0-2:30","12:0-18:0","12:0-17:0","Pubs, Bars, Whiskey Bars, Food, Nightlife, Arts & Entertainment, Beer, Wine & Spirits, American (Traditional), Music Venues, Restaurants","WI","Madison","False","True","False","True","False",NA,NA,NA,NA,NA,NA,"False","False","False","None","None","False","False","False","True"
"3964","4XhGji3rDYTc4hDrnFVi7A","EgtyW19V-64c6PmRuvzSEA","if it is nice out be sure to check out the beer garden!","2013-08-01 17:38:01",0,"The Great Dane Pub & Brewing Company",788,1,4,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True","False","True","False","True","u'free'",NA,"False",NA,"False","True","False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,"'no'",NA,"False",NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30","10:0-2:0","American (Traditional), Food, Breweries, Pubs, Nightlife, Brewpubs, Bars, Restaurants, American (New)","WI","Madison","True","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3965","pe0pSbsGpwZJMFH3y7i4CQ","2cetuQgbP1Bnzm-uMRlocQ","kimchi soup is almost the only reason for coming...","2014-04-19 18:34:59",0,"Nam's Noodle",113,1,3.5,"'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"False","True",NA,"u'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","11:0-21:30","Vietnamese, Chinese, Asian Fusion, Noodles, Restaurants, Nightlife, Karaoke, Bars","WI","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3966","E3TEJziDWROlg2MNsD088A","Z8SXv1u_6rKicQy9P7G6fw","this portion used to be bigger. the portions gotten so small!","2016-10-21 02:24:54",0,"La Hacienda",111,1,3.5,"'casual'","True","True","u'average'","True","False","True","1","True","u'full_bar'","True","False",NA,"True","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-3:0","9:0-3:0","9:0-3:0","9:0-3:0","9:0-4:0","9:0-4:0","9:0-3:0","Restaurants, Mexican","WI","Madison","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"3967","2PGRMer35ksjk1LPxCuhEw","HXkuFF_Rtg2g9rwcBdpB-g","the sangria taste just like they make it in spain!","2010-11-18 01:46:22",0,"The Icon",164,1,3,"u'casual'","True","True","u'average'","False","True","True","2","True","u'full_bar'","True","True",NA,"True","True",NA,"u'free'",NA,NA,NA,"False","True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-2:30","17:0-2:30","10:0-2:30","15:0-22:0","Restaurants, Tapas Bars, Wine Bars, Bars, Nightlife","WI","Madison","True","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
"3968","kX69rOvr5p5NFVj05OCeGw","EgtyW19V-64c6PmRuvzSEA","devil's lake red lager, habanero hellfire wings, and the great dane's brat and bacon pretzel burger.","2011-10-11 23:44:16",0,"The Great Dane Pub & Brewing Company",788,1,4,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True","False","True","False","True","u'free'",NA,"False",NA,"False","True","False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,"'no'",NA,"False",NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30","10:0-2:0","American (Traditional), Food, Breweries, Pubs, Nightlife, Brewpubs, Bars, Restaurants, American (New)","WI","Madison","True","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3969","rFAWusefj33d4pOdFFlQPA","2qjvYspb3bEmCaw1vmSk0g","probably the best sushi in madison. definitely the best miso.  lots of creative and elaborate rolls","2010-10-16 15:25:14",0,"Muramoto Hilldale",293,1,4,"u'casual'","True","True","u'average'","False","False","True","2","False","'full_bar'","True","False",NA,"False","False",NA,"u'free'",NA,NA,"True","False","False",NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Sushi Bars, Seafood, Soup","WI","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
"3970","jFgs7pjiXhOca-kCUsRinQ","aYE-oZFvSOHsyAtcpf0frQ","very fresh! great service.","2018-01-09 22:48:21",0,"Palenque Mexican Bar & Grill",75,1,4.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"False","True",NA,"u'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","Restaurants, Mexican","WI","McFarland","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3971","G35LFFq0I0fm238ZgfNrSQ","RJNAeNA-209sctUO0dmwuA","decent place with good beer and good food. not worth waiting 30 minutes for a table.","2017-05-25 22:27:07",0,"The Old Fashioned",1879,1,4,"'casual'","True","True","u'loud'","True","False","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"7:30-22:30","7:30-0:0","7:30-1:0","7:30-1:0","7:30-1:30","9:0-1:30","9:0-22:30","Breakfast & Brunch, Sandwiches, American (Traditional), Burgers, Food, German, American (New), Bars, Steakhouses, Nightlife, Beer Bar, Beer, Wine & Spirits, Salad, Restaurants","WI","Madison","True","True","False","True","False","False","None","True","True","None","None","False","False","False","False","False","False","False","False","True"
"3972","S2Mn4pcHkIfOYOgNeCiegw","XaVHqVByyKswE0wV-B0HRg","great food, nice staff, and oh man, the margaritas.","2013-10-07 22:46:54",0,"El Rio Grande",78,1,4,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","False","True",NA,"False","True",NA,"u'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-20:0","Restaurants, Mexican","WI","Stoughton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3973","vOcV_IGtMvhWD9j24lToDw","Vq-eRmIwiMgu2qZQquj21w","it is great here but friday night is super busy with fish fry","2017-09-08 22:50:22",0,"Draft House Bar & Restaurant",69,1,3.5,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30","11:0-2:0","American (New), American (Traditional), Restaurants, Bars, Nightlife, Sports Bars","WI","Verona","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"3974","ziYUenaeKLechx8j4P4CDA","RJNAeNA-209sctUO0dmwuA","a must stop if on or near the capitol square.","2016-09-22 23:18:16",0,"The Old Fashioned",1879,1,4,"'casual'","True","True","u'loud'","True","False","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"7:30-22:30","7:30-0:0","7:30-1:0","7:30-1:0","7:30-1:30","9:0-1:30","9:0-22:30","Breakfast & Brunch, Sandwiches, American (Traditional), Burgers, Food, German, American (New), Bars, Steakhouses, Nightlife, Beer Bar, Beer, Wine & Spirits, Salad, Restaurants","WI","Madison","True","True","False","True","False","False","None","True","True","None","None","False","False","False","False","False","False","False","False","True"
"3975","PVXLn7-5sEgBLFqvx4HlQw","-IoO4qZCdIQNgj2vCt9hqA","8 pitchers","2012-02-18 21:32:59",0,"Chasers Bar & Grille",46,1,3.5,"u'casual'","True","True","u'very_loud'","False","False","True","1","True","u'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,NA,"False",NA,NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","11:0-2:0","11:0-0:0","American (New), Nightlife, Bars, Delis, Burgers, Sandwiches, Restaurants","WI","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True"
"3976","giqRUc_tUDpaNTF7E64oDA","HY123qqsjVwmurS7hcCSkw","pasta night!","2011-03-16 22:34:54",0,"RP Adler's",88,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False","False","True","True",NA,"u'free'",NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0",NA,"American (New), Restaurants, Active Life","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3977","29zZ_ofivNaT0f__8sDd_Q","RJNAeNA-209sctUO0dmwuA","great breakfast and reasonably priced. would definitely recommend.","2015-08-09 15:25:29",0,"The Old Fashioned",1879,1,4,"'casual'","True","True","u'loud'","True","False","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True","False","False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"7:30-22:30","7:30-0:0","7:30-1:0","7:30-1:0","7:30-1:30","9:0-1:30","9:0-22:30","Breakfast & Brunch, Sandwiches, American (Traditional), Burgers, Food, German, American (New), Bars, Steakhouses, Nightlife, Beer Bar, Beer, Wine & Spirits, Salad, Restaurants","WI","Madison","True","True","False","True","False","False","None","True","True","None","None","False","False","False","False","False","False","False","False","True"
"3978","rv35oQHRFc1kkCBSfUmcFQ","wQgY7CdljLdCJm6XIk1HuA","good food. sandwiches are very customizable. delivery consistently an hour.","2016-01-31 05:13:19",0,"Cheba Hut Toasted Subs",63,1,4,"u'casual'","True","True","u'average'","True","False","True","1","True","u'full_bar'","True","True",NA,"True","True",NA,"u'free'",NA,NA,"False",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:0-0:0","10:0-0:0","10:0-0:0","10:0-3:0","10:0-3:0","10:0-3:0","10:0-0:0","Restaurants, Sandwiches, Local Flavor, Fast Food, American (Traditional), Beer, Wine & Spirits, Caterers, Food, Event Planning & Services","WI","Madison","False","True","False","False","False","True","True","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3979","Ljfn6DOPGpNZLlCOMbQcvg","c2a7-byrwnuRUW757cyjgA","scotch ale & a robusto","2012-03-03 04:28:59",0,"Maduro",55,1,4.5,NA,NA,"True","u'average'",NA,"False","True","2","True","u'full_bar'","True",NA,NA,"True",NA,NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"16:0-2:0","16:0-2:0","16:0-2:0","16:0-2:0","16:0-2:30","12:0-2:30","16:0-2:0","Lounges, Nightlife, Bars","WI","Madison","False","True","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","True","False"
"3980","igergVbJAOzh7LvkkZfr4A","caMVCmuEG4rIV8HtTdU9jA","great cod fish fry","2015-10-31 01:57:04",0,"The Flying Hound Alehouse",155,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"u'free'",NA,NA,"True",NA,"True",NA,"False","{'dj': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"False","u'no'",NA,NA,NA,NA,"0:0-0:0","11:0-0:0","11:0-0:0","11:0-1:0","11:0-1:45","11:0-1:45","11:0-22:0","Pubs, Chicken Wings, Gastropubs, Pretzels, American (New), Beer, Wine & Spirits, Restaurants, Nightlife, Food, Bars","WI","Madison","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True","True"
"3981","6Z7lrbmfvyZpaub1DiWcUA","_dcX-gXs3VxTBmURWdnTOw","one of our favorite places in dane co.   great food!!!","2013-11-24 04:28:13",0,"Buck & Honeys",217,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","10:0-22:0","Breakfast & Brunch, Bars, Venues & Event Spaces, American (Traditional), Wine Bars, Nightlife, Restaurants, Steakhouses, Event Planning & Services","WI","Sun Prairie","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3982","f9ZVBX8dHR3VI_7AaEk6Ew","nnZU8CDlcDN8DBQ8KSqtmQ","horrible. go to willy ty's.","2015-08-20 20:17:22",0,"Nitty Gritty - Sun Prairie",91,1,3,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"False","u'outdoor'",NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","10:0-23:0","10:0-22:0","Sports Bars, Bars, Nightlife, Restaurants, Burgers, American (Traditional)","WI","Sun Prairie","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3983","xNws-9BLXd_hoN7eVEpikQ","ZlU1Nyet_5peJRuCY5xKjg","love this bar-great decor, great liquor selection!","2011-09-24 02:38:04",0,"Drackenbergs Cigar Bar",6,1,4.5,NA,NA,"True","'average'",NA,"False","True","2","True","u'full_bar'","True",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","Bars, Nightlife","WI","Madison","False","False","False","True","False",NA,NA,NA,NA,NA,NA,"False","False","False","True","False","False","False","False","False"
"3984","Wup__NyAEpMoXWwqEvqciQ","-pV9kWNoA9vyHfM_auYecA","would have been 4 stars if my waitress assistant  wasn not such a biatch.","2015-06-19 00:57:42",0,"The Cooper's Tavern",426,1,4,"u'casual'","True","True","'loud'","False","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,NA,"False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"0:0-0:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","9:0-2:0","9:0-2:0","Restaurants, American (New), Bars, Pubs, Nightlife","WI","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3985","uI_GEh8WnhlW8kkbO1dZXA","3-HFGxmbzSax-NySJ_LzDg","the tuesday special (30 percent off on maki) is offered on wednesdays too.","2015-03-12 01:28:02",0,"VIP",202,1,3.5,"'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"False","False",NA,"'no'",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:0","11:0-22:30","11:0-22:30","12:0-22:0","Japanese, Restaurants, Sushi Bars, Chinese","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","True","False","True","False"
"3986","jFGY7zyESufEsh3YyX8GCw","NiBzh0kHusvH5rdnpm7yVw","cheap eats in the bar, get the mega sate. or the chicken legs. or pad thai. or all of the above.","2014-03-05 01:31:00",0,"Bandung Indonesian Restaurant",230,1,4,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True","False","True","True","True","u'free'","True","True","True","True","True","False",NA,NA,NA,"'yes_corkage'",NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0",NA,"Seafood, Thai, Indonesian, Restaurants, Vegetarian, Asian Fusion","WI","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3987","55AzfNr9bSEjJNfA4VOn1w","YohEZMYpKrf-3fyPASKLew","our food was fantastic. service was great. everything exceeded our expectations!","2016-03-28 13:16:39",0,"Texas Roadhouse",133,1,3.5,"u'casual'","True","True","'loud'","True","False","True","2","True","u'full_bar'","True","False",NA,"False","True",NA,"u'no'",NA,NA,NA,NA,"True","False",NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","15:0-23:0","11:0-23:0","11:0-21:0","Restaurants, Steakhouses, American (Traditional), Barbeque","WI","Madison","False","True","False","True","False","None","False","None","True","False","False","False","False","False","False","False","False","False","False","True"
"3988","B6u7V3CMpeZdUwctoCpTOg","-pV9kWNoA9vyHfM_auYecA","ask what the local herbivore is before ordering. it is seasonal so it changes. i've had delicious meals there before, but this weekend i ordered it and it was basically a side salad and white rice drizzled with siracha. not worth 15.","2017-08-06 15:11:54",0,"The Cooper's Tavern",426,1,4,"u'casual'","True","True","'loud'","False","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,NA,"False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"0:0-0:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","9:0-2:0","9:0-2:0","Restaurants, American (New), Bars, Pubs, Nightlife","WI","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3989","Jw_xR1CL_Klgo59fNGk1Iw","lTKfkTHuD0qRt6OaocI-pg","get a side of the cucumber ranch with whatever you get. it is awesome on the burgers fries and onion rings. the key is that it is more cucumber than ranch. very rare find","2017-01-02 23:44:02",0,"The Grumpy Troll",276,1,4,"'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False","False","True","False","True","u'free'",NA,NA,"True","False","True","False",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-20:0","American (Traditional), Pizza, Restaurants, Breweries, Sandwiches, Brewpubs, Desserts, Food, Burgers","WI","Mount Horeb","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
